63.24339294433594,22.75868797302246,23.004928588867188,22.54617691040039,25.72323226928711,23.686559677124023,23.657312393188477,26.660959243774414,64.72463989257812,49.77436828613281,56.36726379394531,31.484960556030273,28.265344619750977,21.305055618286133,20.18764877319336,25.12268829345703,21.198400497436523,21.72060775756836,21.84422492980957,26.100160598754883,20.004352569580078,17.97612762451172,20.98886489868164,20.03331184387207,18.692991256713867,22.128416061401367,21.733375549316406,24.221696853637695,19.691743850708008,23.384000778198242,20.070207595825195,21.37628746032715,23.15001678466797,20.13577651977539,18.728191375732422,20.791519165039062,29.982240676879883,30.818464279174805,27.927391052246094,28.77097511291504,32.16950225830078,29.164064407348633,27.45078468322754,28.0600643157959,31.70128059387207,48.1893424987793,45.08531188964844,38.2911376953125,44.994815826416016,23.957792282104492,21.017087936401367,21.970720291137695,25.06585693359375,25.988000869750977,21.100448608398438,21.032480239868164,22.75347137451172,24.933984756469727,21.260704040527344,21.04844856262207,25.664352416992188,24.947168350219727,21.698495864868164,21.10220718383789,24.77519989013672,25.408096313476562,22.041887283325195,22.818559646606445,26.170560836791992,24.360960006713867,20.946304321289062,23.1276798248291,26.015840530395508,23.16022491455078,22.71571159362793,24.15996742248535,27.12006378173828,22.24051284790039,21.417343139648438,26.887359619140625,27.932960510253906,23.95088005065918,23.454879760742188,23.703615188598633,27.786304473876953,23.295520782470703,23.276447296142578,27.076608657836914,24.096895217895508,23.7508487701416,23.47590446472168,26.722719192504883,29.602144241333008,23.479551315307617,23.89129638671875,28.103679656982422,28.739999771118164,25.959871292114258,25.501792907714844,29.10361671447754,29.372032165527344,24.119455337524414,26.64672088623047,30.315872192382812,28.706527709960938,26.260704040527344,26.796255111694336,26.979328155517578,24.271743774414062,29.28179168701172,26.80905532836914,24.208864212036133,25.161184310913086,26.720319747924805,25.864479064941406,25.207807540893555,31.34604835510254,27.33545684814453,25.301088333129883,29.44780731201172,43.909793853759766,47.3109130859375,44.03241729736328,41.66755294799805,42.88313674926758,22.283296585083008,19.877504348754883,19.685792922973633,19.543167114257812,23.22208023071289,19.820640563964844,20.85024070739746,22.70403289794922,23.06812858581543,19.8220157623291,22.0284481048584,22.392032623291016,23.506656646728516,20.159936904907227,21.234912872314453,21.59903907775879,24.172576904296875,20.359743118286133,21.073375701904297,22.55401611328125,22.378528594970703,20.079904556274414,19.817760467529297,22.774368286132812,22.960447311401367,19.42732810974121,19.350080490112305,22.60745620727539,20.882368087768555,20.805280685424805,24.75644874572754,24.951616287231445,21.203487396240234,20.91276741027832,23.478559494018555,26.301536560058594,21.616960525512695,22.58905601501465,29.777055740356445,30.8853759765625,33.36003112792969,30.270463943481445,26.984895706176758,27.50809669494629,47.20518493652344,28.871679306030273,25.525983810424805,29.01363182067871,29.274911880493164,29.593280792236328,40.8752326965332,25.880767822265625,28.88604736328125,36.2492790222168,27.24297523498535,29.140159606933594,26.857088088989258,31.2259521484375,25.1297607421875,32.71535873413086,27.661216735839844,26.56172752380371,31.56755256652832,25.679136276245117,26.497568130493164,30.831199645996094,25.18627166748047,25.371456146240234,27.56982421875,28.192960739135742,24.309728622436523,26.788768768310547,31.713151931762695,22.767200469970703,27.290943145751953,28.150272369384766,23.56787109375,26.769023895263672,30.129119873046875,23.26793670654297,34.07244873046875,26.67180824279785,26.30847930908203,28.60304069519043,28.832191467285156,35.34272003173828,29.201311111450195,32.72159957885742,28.241535186767578,25.45801544189453,30.06844711303711,28.20400047302246,25.540063858032227,32.048641204833984,31.67731285095215,44.335105895996094,24.117023468017578,25.68172836303711,37.1960334777832,25.517663955688477,24.847328186035156,26.250751495361328,30.030912399291992,23.70044708251953,27.376928329467773,34.49593734741211,31.05776023864746,34.300960540771484,33.95043182373047,31.753503799438477,24.07619285583496,28.76767921447754,26.72876739501953,29.306272506713867,35.46700668334961,29.687807083129883,30.523935317993164,44.759521484375,39.98486328125,30.81452751159668,39.18207931518555,34.297630310058594,30.853567123413086,33.249855041503906,29.881311416625977,33.665889739990234,32.21392059326172,78.21932983398438,66.13334655761719,22.548704147338867,22.439456939697266,25.41779136657715,25.296672821044922,22.937759399414062,23.727264404296875,21.81977653503418,25.3035831451416,27.77609634399414,20.965951919555664,19.104352951049805,21.521408081054688,21.640064239501953,21.50873565673828,19.27471923828125,19.85625648498535,20.01638412475586,26.675552368164062,26.9803524017334,21.097280502319336,31.24959945678711,29.6026554107666,24.5097599029541,29.448223114013672,22.168991088867188,28.60915184020996,39.28432083129883,29.824512481689453,27.764863967895508,22.911264419555664,31.092479705810547,24.35772705078125,21.953887939453125,21.975200653076172,30.874271392822266,24.156831741333008,23.66111946105957,29.593984603881836,25.362272262573242,34.54880142211914,31.233312606811523,28.685535430908203,36.65430450439453,25.249631881713867,34.71750259399414,24.77177619934082,23.506336212158203,23.971744537353516,22.34992027282715,21.685728073120117,20.40457534790039,23.247264862060547,22.509952545166016,20.745344161987305,24.097408294677734,22.500415802001953,22.10041618347168,20.926624298095703,23.781375885009766,25.132959365844727,21.391328811645508,21.565536499023438,23.14803123474121,29.11747169494629,25.192415237426758,30.565471649169922,28.758495330810547,26.543392181396484,30.289247512817383,23.15897560119629,21.505056381225586,21.868831634521484,24.07632064819336,27.921056747436523,22.265216827392578,22.25116729736328,35.30195236206055,27.51945686340332,31.995328903198242,59.91126251220703,39.893089294433594,29.915264129638672,22.522720336914062,21.26255989074707,21.964096069335938,22.35366439819336,24.96339225769043,22.7423038482666,24.916576385498047,24.93008041381836,22.96556854248047,21.319904327392578,25.88150405883789,23.95568084716797,21.276960372924805,22.92265510559082,25.245792388916016,21.5,21.04252815246582,24.281696319580078,24.670175552368164,24.96601676940918,25.363744735717773,26.11510467529297,23.008352279663086,22.710975646972656,25.61769676208496,22.20467185974121,23.202239990234375,31.045791625976562,26.031583786010742,24.267200469970703,27.60371208190918,25.74870491027832,43.91996765136719,45.62035369873047,39.3936653137207,43.978111267089844,40.16342544555664,21.71379280090332,20.891775131225586,28.855712890625,23.20902442932129,20.523136138916016,22.837696075439453,27.536447525024414,21.443328857421875,20.90656089782715,24.564767837524414,24.6125431060791,21.748672485351562,20.489696502685547,22.551647186279297,23.323360443115234,21.886112213134766,20.76790428161621,28.97430419921875,22.655744552612305,20.825536727905273,23.7992000579834,24.458528518676758,21.192991256713867,20.45756721496582,24.94748878479004,24.062944412231445,20.933151245117188,20.478271484375,23.628480911254883,28.49795150756836,38.85820770263672,39.180992126464844,27.896991729736328,22.03798484802246,21.76371192932129,24.584352493286133,24.332735061645508,22.07980728149414,21.607200622558594,24.14512062072754,24.130207061767578,21.55945587158203,21.641759872436523,35.22083282470703,27.1376953125,24.85875129699707,27.390111923217773,31.106687545776367,32.206783294677734,24.871967315673828,30.88979148864746,34.808990478515625,38.630977630615234,30.335391998291016,29.935199737548828,35.85283279418945,32.601470947265625,37.163169860839844,29.671104431152344,32.35200119018555,31.151071548461914,49.015296936035156,54.73551940917969,50.32828903198242,23.42380714416504,22.599872589111328,22.429088592529297,26.015104293823242,20.794527053833008,20.126272201538086,23.206016540527344,24.985631942749023,25.718975067138672,31.836000442504883,25.85100746154785,22.489471435546875,27.291519165039062,33.79484939575195,26.92790412902832,31.700191497802734,27.721343994140625,59.29811096191406,26.595808029174805,30.428447723388672,22.911264419555664,26.900543212890625,23.537151336669922,22.934431076049805,34.141822814941406,33.93267059326172,41.785728454589844,48.05891036987305,21.16320037841797,25.336639404296875,26.92767906188965,31.320640563964844,25.136159896850586,29.38515281677246,28.69308853149414,27.076480865478516,34.51216125488281,26.397472381591797,29.395328521728516,24.154848098754883,31.10089683532715,24.427295684814453,30.88982391357422,24.407007217407227,22.431135177612305,23.651103973388672,21.5883846282959,20.586624145507812,19.756704330444336,29.452831268310547,22.005279541015625,19.803359985351562,21.877056121826172,23.80179214477539,21.731679916381836,21.81830406188965,25.49728012084961,31.373119354248047,22.98102378845215,30.738975524902344,22.95644760131836,23.030719757080078,24.740800857543945,42.336063385009766,38.83961486816406,46.04710388183594,39.37958526611328,39.152320861816406,20.230815887451172,23.469087600708008,19.04662322998047,19.224992752075195,21.86854362487793,22.643199920654297,20.555423736572266,19.75779151916504,22.467967987060547,20.945568084716797,20.092575073242188,20.030399322509766,23.84966468811035,21.427391052246094,19.935455322265625,20.341632843017578,20.504671096801758,19.262975692749023,19.176223754882812,21.710304260253906,21.461856842041016,19.468032836914062,19.038240432739258,28.31920051574707,24.43484878540039,19.318208694458008,19.287071228027344,24.89561653137207,34.717472076416016,24.726688385009766,26.106176376342773,30.648000717163086,23.81705665588379,25.11017608642578,26.686016082763672,25.831104278564453,23.786943435668945,27.188735961914062,26.40185546875,25.331296920776367,27.4069766998291,29.54047966003418,22.085216522216797,22.66329574584961,25.603551864624023,23.68294334411621,23.37731170654297,27.681568145751953,38.508609771728516,41.95779037475586,36.75743865966797,21.165760040283203,20.41049575805664,21.69375991821289,23.125120162963867,21.537696838378906,22.701984405517578,23.393407821655273,20.28656005859375,21.03241539001465,29.857248306274414,23.078880310058594,20.89571189880371,23.723424911499023,21.874496459960938,26.55232048034668,20.965503692626953,21.288320541381836,23.28223991394043,21.133760452270508,22.3753604888916,33.44694519042969,28.90892791748047,24.66067123413086,30.503007888793945,24.593727111816406,26.10348892211914,23.66089630126953,23.51206398010254,20.534656524658203,23.698272705078125,25.760671615600586,20.79462432861328,21.13523292541504,21.45136070251465,25.904800415039062,21.77289581298828,26.618080139160156,25.752384185791016,22.228479385375977,21.666400909423828,23.894975662231445,25.38092803955078,21.567903518676758,22.360319137573242,25.770240783691406,24.923423767089844,21.830015182495117,23.02796745300293,23.888383865356445,24.556415557861328,23.432863235473633,22.288671493530273,25.076095581054688,30.009920120239258,22.875839233398438,22.938623428344727,26.894624710083008,24.24883270263672,22.67228889465332,26.69593620300293,26.89708709716797,23.260000228881836,25.336383819580078,26.54640007019043,28.28704071044922,23.19615936279297,23.588031768798828,26.53424072265625,23.252607345581055,23.372512817382812,26.934303283691406,26.64735984802246,24.401023864746094,24.107328414916992,26.437440872192383,27.709632873535156,24.12099266052246,23.632511138916016,26.83407974243164,26.63055992126465,24.989728927612305,23.71615982055664,26.235647201538086,26.5598087310791,24.089824676513672,24.50716781616211,24.761215209960938,25.43824005126953,26.845312118530273,23.811071395874023,27.890623092651367,27.39971160888672,24.133344650268555,24.523935317993164,26.63590431213379,24.624223709106445,27.968095779418945,28.126144409179688,24.21491241455078,23.404735565185547,26.811840057373047,25.647615432739258,39.69776153564453,40.238014221191406,49.24959945678711,20.159488677978516,19.750431060791016,22.335744857788086,21.892032623291016,19.881919860839844,21.666240692138672,23.851808547973633,20.099807739257812,22.261920928955078,22.775711059570312,23.78860855102539,21.876096725463867,19.840255737304688,23.005247116088867,22.239648818969727,20.22617530822754,20.11065673828125,24.29327964782715,20.09337615966797,20.020992279052734,21.733823776245117,21.50876808166504,20.75129508972168,20.421215057373047,20.80134391784668,22.022720336914062,21.262208938598633,20.147647857666016,22.087392807006836,22.471168518066406,21.23904037475586,22.341567993164062,24.3920955657959,25.447935104370117,22.834367752075195,24.721887588500977,25.436128616333008,25.435104370117188,22.609088897705078,26.35580825805664,26.391904830932617,22.99990463256836,22.845375061035156,25.623136520385742,26.56982421875,23.03763198852539,22.90003204345703,26.952831268310547,25.7172794342041,23.454784393310547,23.778911590576172,27.596736907958984,23.908832550048828,23.323680877685547,26.544544219970703,27.847232818603516,24.216928482055664,24.017311096191406,26.937152862548828,28.01043128967285,24.13065528869629,25.106815338134766,25.774431228637695,26.114688873291016,24.33126449584961,24.144607543945312,29.117887496948242,27.063936233520508,24.25779151916504,24.28611183166504,29.387807846069336,26.4616641998291,26.326528549194336,26.795455932617188,29.14543914794922,25.99001693725586,24.84671974182129,28.049375534057617,27.18035125732422,25.485727310180664,25.17228889465332,29.97145652770996,29.247583389282227,25.189504623413086,27.57651138305664,29.004352569580078,28.26134490966797,25.371488571166992,30.59107208251953,27.851871490478516,25.679359436035156,27.0894718170166,29.379520416259766,25.470144271850586,25.060287475585938,29.500608444213867,25.265056610107422,25.15622329711914,28.939775466918945,29.73369598388672,24.81884765625,27.306528091430664,28.72265625,25.115583419799805,38.84163284301758,46.30937576293945,40.21161651611328,20.49648094177246,22.72483253479004,20.792768478393555,20.263263702392578,23.805280685424805,23.04889678955078,21.190336227416992,20.437152862548828,21.18067169189453,23.189760208129883,20.501407623291016,20.697952270507812,22.332128524780273,23.504512786865234,21.2576961517334,19.98899269104004,23.73801612854004,23.493759155273438,20.61123275756836,20.245664596557617,22.8984317779541,23.078784942626953,20.64019203186035,20.684799194335938,21.878080368041992,20.85647964477539,21.42243194580078,21.471967697143555,22.10361671447754,20.49228858947754,22.316383361816406,25.125791549682617,23.666015625,22.035520553588867,22.522911071777344,25.447423934936523,23.1496639251709,22.08684730529785,25.406879425048828,25.924959182739258,22.92950439453125,23.364383697509766,25.82192039489746,25.01353645324707,23.16713523864746,28.14361572265625,27.567424774169922,24.06755256652832,23.20342445373535,27.005184173583984,25.895519256591797,23.452863693237305,26.19055938720703,26.7508487701416,23.84774398803711,23.1474552154541,28.215072631835938,28.707231521606445,24.36774444580078,23.493408203125,26.2608642578125,27.224159240722656,24.738176345825195,24.351104736328125,26.575679779052734,29.30633544921875,24.514400482177734,24.331520080566406,26.91574478149414,25.914047241210938,24.527103424072266,27.520288467407227,28.530656814575195,27.495424270629883,25.119232177734375,29.835071563720703,26.59052848815918,24.274335861206055,30.585792541503906,28.621408462524414,25.26051139831543,24.692991256713867,28.192319869995117,29.67804718017578,25.455039978027344,25.4816951751709,28.94156837463379,28.327392578125,24.934560775756836,25.363264083862305,32.759361267089844,26.825664520263672,24.949920654296875,25.386655807495117,34.01283264160156,29.51206398010254,25.796064376831055,27.403968811035156,29.823135375976562,25.404447555541992,27.548128128051758,26.81939125061035,25.38198471069336,25.6147518157959,29.13555145263672,28.41516876220703,25.163583755493164,25.609888076782227,28.91859245300293,27.97043228149414,25.48566436767578,24.736352920532227,28.501792907714844,31.549440383911133,40.97577667236328,54.40195083618164,42.09852981567383,39.343841552734375,42.570369720458984,20.610368728637695,20.952800750732422,23.734752655029297,25.536544799804688,23.43187141418457,28.602720260620117,21.210111618041992,20.70345687866211,21.718303680419922,23.312639236450195,20.81715202331543,20.70707130432129,22.452512741088867
