frame,class,iou,x1,y1,x2,y2
6.0,2.0,0.9616028666496277,1061.6,782.56,1130.4,884.99
6.0,1.0,0.8061361908912659,1054.69,710.85,1124.53,861.95
6.0,0.0,0,989.76,580.29,1129.95,618.85
6.0,0.0,0.04162769019603729,907.94,594.69,1145.05,733.26
6.0,0.0,0.04024093225598335,1319.04,773.1,1360.13,846.79
6.0,0.0,0.16527439653873444,1098.1,640.78,1317.07,764.96
6.0,1.0,0,1259.32,571.53,1299.13,646.02
6.0,1.0,0.7411983013153076,1245.92,667.87,1322.86,851.86
6.0,2.0,0,1265.68,608.48,1297.86,652.42
6.0,1.0,0.9237235188484192,2856.87,883.1,2997.55,1174.48
6.0,0.0,0.42020970582962036,3045.75,736.08,3170.43,891.35
6.0,0.0,0.21980637311935425,3090.21,759.45,3170.76,953.43
7.0,1.0,0.944222629070282,1062.68,712.38,1135.38,854.6
7.0,0.0,0.03223599120974541,1317.77,772.9,1360.78,850.71
7.0,1.0,0.8711370825767517,1241.8,696.15,1323.66,850.8
7.0,2.0,0.9494553804397583,1068.42,781.25,1136.71,885.54
7.0,0.0,0.13064740598201752,1028.21,644.35,1317.99,757.0
7.0,1.0,0,1257.54,566.87,1292.7,641.54
7.0,2.0,0,1263.25,606.97,1295.44,650.85
7.0,0.0,0.041596826165914536,923.19,612.98,1188.35,731.61
7.0,0.0,0,991.25,581.45,1135.32,616.72
7.0,0.0,0,1264.31,564.77,1318.5,583.14
7.0,0.0,0,904.8,602.48,1093.21,706.02
7.0,1.0,0.9418292045593262,2850.86,887.57,3013.99,1171.17
7.0,0.0,0.6471180319786072,3043.71,734.44,3233.01,897.21
8.0,0.0,0.15990054607391357,1029.09,643.11,1186.77,765.87
8.0,1.0,0.8250659108161926,1069.46,715.18,1134.1,854.01
8.0,2.0,0.9373939633369446,1072.4,782.47,1143.24,886.46
8.0,0.0,0.04903151094913483,922.72,601.74,1180.4,738.97
8.0,0.0,0.048189230263233185,1319.93,768.9,1374.22,850.91
8.0,1.0,0,1257.1,571.23,1290.44,641.4
8.0,1.0,0.6558294296264648,1245.28,655.48,1322.54,849.96
8.0,0.0,0.14628393948078156,1090.4,641.18,1312.84,758.95
8.0,1.0,0.6189461946487427,1090.4,712.82,1144.87,879.09
8.0,1.0,0.8665197491645813,2837.93,888.86,3032.62,1179.78
8.0,0.0,0.3935360908508301,3041.12,735.41,3156.89,896.36
8.0,0.0,0.18669235706329346,3091.17,756.58,3156.23,953.17
9.0,0.0,0.11970201879739761,1031.31,641.47,1212.45,758.29
9.0,2.0,0.9886276125907898,1077.48,785.67,1150.47,891.21
9.0,1.0,0.890533447265625,1075.93,716.54,1148.13,864.75
9.0,0.0,0.04012559354305267,915.39,606.32,1200.1,737.55
9.0,0.0,0,993.22,584.17,1124.33,614.77
9.0,0.0,0.03323670104146004,1320.94,773.19,1360.55,846.4
9.0,1.0,0.7838150858879089,1084.34,718.32,1150.54,870.29
9.0,1.0,0,1254.63,571.2,1291.17,641.0
9.0,1.0,0.7028868794441223,1240.85,658.79,1324.67,852.48
9.0,0.0,0.13366016745567322,1084.0,639.62,1307.31,757.8
9.0,1.0,0.8700886368751526,2828.85,890.69,3051.06,1183.27
9.0,0.0,0.6575464606285095,3037.31,739.59,3235.6,896.6
10.0,0.0,0,672.53,566.47,782.88,626.29
10.0,1.0,0.6555113792419434,658.64,680.11,732.49,817.6
10.0,0.0,0,617.44,564.33,720.8,608.79
10.0,0.0,0.038032107055187225,1318.41,769.62,1373.76,852.77
10.0,1.0,0.9461297392845154,1079.88,717.75,1154.25,860.83
10.0,2.0,0.9347087144851685,1084.25,787.02,1156.39,893.3
10.0,0.0,0.12587234377861023,1025.73,643.12,1325.58,752.52
10.0,0.0,0,1257.16,558.31,1372.41,583.53
10.0,0.0,0.035237591713666916,925.27,614.58,1196.57,733.77
10.0,1.0,0,1252.84,568.07,1284.01,637.91
10.0,1.0,0.8661813735961914,1238.8,697.85,1320.05,850.36
10.0,0.0,0,990.49,581.63,1128.89,616.54
10.0,2.0,0,1256.36,610.99,1287.82,649.91
10.0,0.0,0,904.8,601.67,1101.52,703.67
10.0,1.0,0.9020364284515381,2845.22,898.42,3052.79,1184.03
10.0,0.0,0.817845344543457,3035.6,736.53,3310.48,912.7
11.0,0.0,0.022790400311350822,1318.8,768.83,1374.02,854.78
11.0,2.0,0.947877049446106,1089.83,790.01,1163.06,896.38
11.0,1.0,0.8508219718933105,1238.49,693.4,1316.76,851.38
11.0,1.0,0.9221004843711853,1086.55,718.57,1160.36,863.24
11.0,1.0,0,1250.78,569.08,1282.6,637.26
11.0,0.0,0.03652753680944443,934.88,617.0,1194.41,733.91
11.0,0.0,0,991.22,581.48,1140.31,616.92
11.0,0.0,0.1386035531759262,1026.75,644.98,1325.69,758.31
11.0,0.0,0,1261.86,558.56,1372.84,583.59
11.0,0.0,0,911.47,603.69,1098.16,705.66
11.0,2.0,0,1253.92,608.15,1285.22,648.25
11.0,1.0,0.9692986011505127,2862.52,899.1,3058.45,1182.06
11.0,0.0,0.7027391195297241,3032.77,737.83,3236.0,905.06
12.0,0.0,0,671.96,566.89,752.0,625.39
12.0,1.0,0.47853603959083557,666.98,680.46,733.25,804.97
12.0,0.0,0,616.26,564.62,736.07,605.76
12.0,0.0,0.01901177689433098,1319.1,771.37,1367.32,854.74
12.0,2.0,0.9569277167320251,1095.46,791.99,1171.04,897.94
12.0,1.0,0.8819116353988647,1094.57,720.57,1168.2,872.13
12.0,1.0,0,1248.11,568.23,1280.07,634.52
12.0,0.0,0.030887633562088013,949.96,616.76,1191.24,731.16
12.0,1.0,0.8142375946044922,1237.22,691.39,1313.26,853.52
12.0,0.0,0,1260.22,559.54,1366.61,583.83
12.0,0.0,0.1348498910665512,1032.3,645.45,1316.77,760.38
12.0,0.0,0,990.02,580.5,1147.61,614.93
12.0,2.0,0,1251.81,604.98,1282.37,647.24
12.0,0.0,0,930.4,599.82,1121.22,668.73
12.0,1.0,0.9364833235740662,2874.64,901.63,3068.87,1187.99
12.0,0.0,0.4586521089076996,3029.35,745.82,3165.47,915.51
13.0,0.0,0,1319.28,770.11,1373.76,853.37
13.0,2.0,0.9464189410209656,1099.57,791.74,1177.74,899.13
13.0,1.0,0.9265457391738892,1097.87,720.62,1174.33,873.4
13.0,1.0,0,1245.37,567.72,1277.21,636.45
13.0,0.0,0.025440482422709465,960.91,617.1,1191.81,731.43
13.0,0.0,0.13451185822486877,1024.61,645.19,1321.71,757.71
13.0,0.0,0,1259.72,559.91,1372.75,583.42
13.0,0.0,0,987.1,581.22,1136.63,616.07
13.0,1.0,0.8807011246681213,1232.17,684.56,1312.41,851.99
13.0,2.0,0,1254.98,607.18,1278.59,644.0
13.0,0.0,0,937.13,604.89,1103.57,699.15
13.0,1.0,0.9251290559768677,2887.63,905.69,3073.61,1190.53
13.0,0.0,0.8789058327674866,3025.03,736.59,3305.74,913.88
14.0,0.0,0,671.7,566.41,789.61,626.74
14.0,1.0,0.8079729080200195,678.33,681.54,759.37,839.55
14.0,0.0,0,615.57,562.84,718.35,609.51
14.0,0.0,0,1319.59,769.98,1374.18,852.97
14.0,2.0,0.9481235146522522,1105.16,792.81,1184.99,902.25
14.0,1.0,0.9110270142555237,1101.62,722.42,1181.15,874.29
14.0,1.0,0,1243.12,567.47,1274.98,637.81
14.0,0.0,0.1422627866268158,1026.14,644.19,1322.51,760.83
14.0,0.0,0.027871664613485336,957.52,615.2,1192.56,731.46
14.0,0.0,0,1262.89,558.22,1373.65,583.42
14.0,0.0,0,989.99,581.32,1142.28,616.87
14.0,1.0,0.8825604319572449,1229.11,693.27,1306.63,848.37
14.0,2.0,0,1248.82,606.96,1277.4,645.55
14.0,0.0,0,944.04,604.03,1098.86,689.55
14.0,0.0,0.45978865027427673,3021.41,741.4,3163.96,952.99
14.0,1.0,0.9093112349510193,2897.14,911.12,3079.81,1186.08
14.0,1.0,0.4077199101448059,2980.67,911.18,3065.17,1177.7
15.0,0.0,0,673.64,565.32,787.15,627.11
15.0,1.0,0.7827012538909912,680.8,680.44,757.24,838.31
15.0,0.0,0,615.58,562.19,723.7,607.59
15.0,0.0,0,1318.5,775.02,1359.97,848.62
15.0,2.0,0.8955722451210022,1109.53,797.1,1190.45,905.78
15.0,1.0,0.8280190825462341,1105.03,725.24,1187.47,877.9
15.0,1.0,0,1240.5,564.75,1272.05,637.58
15.0,0.0,0.024739930406212807,954.26,615.98,1193.79,732.3
15.0,1.0,0.8875898718833923,1223.13,694.91,1296.22,849.15
15.0,0.0,0.13643617928028107,1028.57,643.88,1319.91,762.26
15.0,0.0,0,988.1,581.76,1139.25,616.15
15.0,0.0,0,1259.08,558.42,1358.28,584.49
15.0,2.0,0,1251.27,607.86,1273.76,644.17
15.0,1.0,0.8274288177490234,2922.83,917.02,3083.76,1193.38
15.0,0.0,0.7993568778038025,3019.7,740.91,3263.67,938.31
16.0,0.0,0,672.24,564.95,802.19,627.02
16.0,0.0,0,616.67,560.86,721.81,608.66
16.0,1.0,0.7645445466041565,685.6,677.58,762.0,835.69
16.0,2.0,0.9476083517074585,1118.16,798.83,1199.6,906.86
16.0,0.0,0,1319.94,773.78,1361.28,854.44
16.0,1.0,0.9011877775192261,1115.84,726.78,1194.43,876.1
16.0,1.0,0,1239.37,565.44,1269.86,639.0
16.0,0.0,0.1291913390159607,1031.97,644.8,1323.52,763.48
16.0,0.0,0.028070038184523582,963.66,616.53,1190.33,733.41
16.0,1.0,0.8225739598274231,1219.16,694.45,1287.59,848.25
16.0,0.0,0,1264.54,558.22,1360.17,585.08
16.0,0.0,0,984.34,581.49,1143.74,616.71
16.0,2.0,0,1243.68,605.24,1272.75,643.21
16.0,1.0,0.8573176860809326,2950.16,909.8,3096.89,1190.65
16.0,0.0,0.5312756299972534,3016.06,755.64,3185.2,939.4
17.0,0.0,0,615.14,577.92,737.01,618.31
17.0,0.0,0,672.39,577.47,782.19,626.29
17.0,2.0,0.9285531044006348,1122.34,800.17,1207.35,909.29
17.0,0.0,0.018368249759078026,970.13,617.69,1188.46,731.74
17.0,1.0,0.9233548045158386,1123.73,727.72,1202.34,880.44
17.0,1.0,0,1236.67,566.66,1267.46,639.02
17.0,0.0,0,1319.43,788.05,1334.47,840.09
17.0,0.0,0.11796295642852783,1029.7,642.75,1321.84,764.07
17.0,0.0,0,1262.27,564.62,1317.74,584.7
17.0,1.0,0.848164439201355,1216.6,694.03,1276.12,847.96
17.0,0.0,0,980.52,580.95,1123.92,617.43
17.0,2.0,0,1242.95,606.63,1270.91,641.54
17.0,1.0,0.8551331758499146,2972.22,912.2,3113.68,1185.24
17.0,0.0,0.7069718241691589,3012.36,757.48,3232.71,929.58
18.0,0.0,0,672.6,577.52,784.75,626.94
18.0,0.0,0,615.37,577.62,727.78,611.81
18.0,0.0,0,1319.17,781.12,1347.8,845.29
18.0,2.0,0.9835508465766907,1128.92,801.75,1214.49,913.64
18.0,0.0,0.012887515127658844,975.02,616.33,1191.16,731.07
18.0,1.0,0.8685840964317322,1129.48,730.05,1208.8,889.78
18.0,1.0,0,1234.21,565.11,1265.87,639.33
18.0,0.0,0.10733604431152344,1024.88,644.03,1321.81,765.29
18.0,1.0,0.7724301815032959,1214.76,696.21,1266.03,847.83
18.0,0.0,0,1258.82,558.34,1345.91,584.64
18.0,0.0,0,985.78,581.69,1142.45,616.84
18.0,2.0,0,1240.8,606.0,1267.15,642.81
18.0,1.0,0.8424768447875977,2995.79,908.66,3112.31,1186.38
18.0,0.0,0.6450481414794922,3008.18,748.72,3203.39,942.04
19.0,0.0,0,671.03,577.95,787.11,626.91
19.0,0.0,0,616.79,577.5,724.27,611.93
19.0,2.0,0.9148474931716919,1135.63,805.82,1220.24,914.93
19.0,1.0,0.8904821276664734,1135.37,731.69,1215.35,887.91
19.0,0.0,0.012316804379224777,976.63,616.13,1191.89,731.93
19.0,1.0,0.8426869511604309,1209.99,694.95,1265.78,851.61
19.0,0.0,0.1056891530752182,1021.14,645.18,1322.4,765.14
19.0,0.0,0,1257.28,558.22,1327.51,584.38
19.0,1.0,0,1231.59,567.83,1262.63,639.46
19.0,0.0,0,983.18,582.03,1143.49,617.29
19.0,2.0,0,1237.39,606.63,1264.89,642.87
19.0,1.0,0.8481134176254272,3004.27,914.39,3123.48,1187.66
20.0,0.0,0,673.53,564.52,801.52,627.34
20.0,0.0,0,615.8,561.04,721.78,608.45
20.0,1.0,0.5570244789123535,702.71,673.42,753.78,815.54
20.0,2.0,0.9239003658294678,1142.21,805.49,1229.79,916.67
20.0,0.0,0.0053075081668794155,982.96,616.58,1187.66,731.3
20.0,1.0,0.8800788521766663,1143.38,733.79,1223.66,886.98
20.0,1.0,0.8574978709220886,1206.11,695.86,1265.61,850.39
20.0,1.0,0,1229.93,567.88,1261.2,634.58
20.0,0.0,0.11193303763866425,1019.27,642.98,1317.51,763.97
20.0,0.0,0,1260.75,564.62,1319.46,584.72
20.0,2.0,0,1236.73,604.91,1262.59,643.68
20.0,0.0,0,988.95,581.21,1121.15,619.32
20.0,1.0,0.8996289968490601,3003.66,918.69,3137.84,1195.13
20.0,0.0,0.7646860480308533,3002.77,751.08,3218.35,923.0
21.0,1.0,0.6097529530525208,705.51,672.67,757.76,825.38
21.0,0.0,0,671.02,571.26,793.9,626.37
21.0,0.0,0,616.27,571.02,730.17,609.25
21.0,1.0,0.7996276617050171,1148.96,735.33,1223.12,894.82
21.0,2.0,0.9226610660552979,1148.65,808.75,1236.65,919.52
21.0,0.0,0.002258286578580737,981.6,615.5,1189.15,729.8
21.0,1.0,0,1227.77,568.66,1259.23,636.16
21.0,1.0,0.848766565322876,1198.48,698.13,1265.3,850.19
21.0,0.0,0.11106229573488235,1024.71,644.53,1321.6,762.47
21.0,0.0,0,1257.65,558.22,1320.93,584.7
21.0,0.0,0,987.78,581.09,1147.21,617.27
21.0,2.0,0,1235.61,606.01,1259.58,642.08
21.0,1.0,0.9463859796524048,3004.14,923.81,3145.09,1198.88
21.0,0.0,0.8225461840629578,3004.4,747.57,3281.39,929.69
22.0,0.0,0,670.59,571.38,807.76,626.58
22.0,1.0,0.8065657019615173,711.88,672.25,768.27,828.74
22.0,0.0,0,617.13,571.07,697.2,608.82
22.0,0.0,0,615.06,571.01,666.56,593.53
22.0,0.0,0,643.09,571.27,731.69,615.67
22.0,2.0,0.8919369578361511,1157.5,798.8,1246.82,921.85
22.0,1.0,0,1226.46,566.59,1257.42,634.75
22.0,1.0,0.7764706611633301,1156.49,733.29,1224.0,894.85
22.0,0.0,0.12565065920352936,1027.42,644.15,1300.24,762.67
22.0,0.0,0,996.89,614.15,1189.98,729.07
22.0,1.0,0.9093759059906006,1198.11,698.59,1266.61,849.49
22.0,0.0,0,1260.0,564.62,1309.98,584.38
22.0,2.0,0,1233.38,604.11,1257.71,642.42
22.0,0.0,0,999.64,580.04,1122.9,618.97
22.0,0.0,0,996.23,581.66,1139.24,652.34
22.0,1.0,0.8566955924034119,3002.6,928.73,3149.78,1201.99
22.0,0.0,0.7543057799339294,2995.08,756.59,3207.98,929.23
23.0,0.0,0,672.99,571.68,828.18,626.42
23.0,1.0,0.893848717212677,715.02,672.7,775.19,828.32
23.0,0.0,0,617.09,571.07,696.93,608.54
23.0,0.0,0,615.06,571.01,654.05,593.04
23.0,0.0,0,1318.5,757.49,1398.21,859.48
23.0,1.0,0.7198925018310547,1163.13,719.39,1230.31,902.96
23.0,0.0,0.1148962453007698,1017.68,643.98,1324.62,763.63
23.0,1.0,0,1223.98,566.52,1254.7,632.75
23.0,2.0,0.902639627456665,1163.05,803.2,1254.82,924.73
23.0,0.0,0,1002.81,614.85,1189.87,727.24
23.0,2.0,0,1232.33,603.99,1255.69,643.34
23.0,0.0,0,1001.98,581.44,1139.19,648.2
23.0,1.0,0.8770458102226257,1192.45,698.67,1266.69,851.05
23.0,0.0,0,1261.05,564.95,1390.85,583.78
23.0,0.0,0,1260.88,564.62,1318.98,584.54
23.0,0.0,0,1007.24,580.7,1122.28,615.41
23.0,1.0,0.8931857943534851,3004.07,937.67,3187.58,1210.94
23.0,0.0,0.5836326479911804,2990.86,767.76,3172.01,923.92
24.0,0.0,0,673.95,571.77,841.37,626.25
24.0,1.0,0.8070564866065979,717.91,672.15,781.29,828.23
24.0,0.0,0,616.84,571.03,699.88,608.82
24.0,0.0,0,643.84,571.23,731.74,615.2
24.0,2.0,0.9570714235305786,1169.97,808.27,1261.75,927.38
24.0,0.0,0.11802509427070618,1024.65,644.16,1321.94,763.17
24.0,1.0,0.9101868271827698,1170.41,727.89,1253.1,898.81
24.0,1.0,0,1222.18,566.82,1253.52,632.75
24.0,0.0,0,1008.44,617.09,1187.54,718.4
24.0,0.0,0,1260.31,564.62,1320.11,584.28
24.0,2.0,0,1231.28,603.13,1254.37,643.49
24.0,0.0,0,1008.19,581.52,1142.57,645.66
24.0,1.0,0.6728439927101135,1189.27,699.67,1260.0,828.95
24.0,0.0,0.7152692079544067,2988.35,755.76,3188.62,928.87
24.0,1.0,0.4857058823108673,2995.5,765.5,3261.03,1235.65
24.0,1.0,0.8635863065719604,3005.16,945.53,3205.25,1207.23
25.0,0.0,0,675.24,564.62,852.73,626.37
25.0,1.0,0.7434853315353394,721.47,669.46,789.01,829.13
25.0,0.0,0,616.19,564.9,717.83,606.62
25.0,2.0,0.9574704170227051,1177.56,812.25,1268.32,928.87
25.0,1.0,0.8227435350418091,1178.8,720.62,1264.03,902.83
25.0,0.0,0.00012899581633973867,1010.86,616.15,1188.63,725.43
25.0,0.0,0.12996506690979004,1027.22,645.33,1319.97,762.32
25.0,0.0,0,1319.0,784.61,1342.2,843.75
25.0,1.0,0,1220.73,567.19,1251.6,631.44
25.0,0.0,0,1260.66,564.62,1317.68,584.64
25.0,2.0,0,1230.18,603.07,1251.96,642.75
25.0,0.0,0,1008.81,581.92,1134.7,644.11
25.0,1.0,0.914947509765625,3008.35,944.17,3219.6,1213.27
25.0,0.0,0.7205139994621277,2985.35,751.5,3197.14,931.66
26.0,0.0,0,671.52,561.52,855.1,626.52
26.0,0.0,0,615.44,561.1,722.66,609.15
26.0,1.0,0.9353697896003723,727.88,671.5,809.76,827.99
26.0,0.0,0.13163639605045319,1028.42,643.62,1320.92,764.44
26.0,2.0,0.9470653533935547,1181.86,811.27,1276.07,931.82
26.0,1.0,0.9376046061515808,1184.45,738.64,1270.0,903.74
26.0,0.0,0,1317.93,784.97,1341.47,845.23
26.0,0.0,0.001671808073297143,1028.16,617.35,1190.6,709.56
26.0,0.0,0,1026.4,581.4,1145.36,619.08
26.0,1.0,0,1218.93,573.06,1248.72,632.62
26.0,0.0,0,1270.7,571.01,1316.66,584.69
26.0,2.0,0,1227.97,607.87,1249.39,643.94
26.0,1.0,0.9100382924079895,3011.02,943.42,3231.73,1223.3
26.0,0.0,0.6363089680671692,2981.68,761.82,3177.33,934.05
27.0,1.0,0.5885089635848999,733.26,671.63,797.93,812.51
27.0,0.0,0,665.44,566.48,855.16,626.84
27.0,0.0,0,618.89,565.35,722.71,607.92
27.0,0.0,0,1318.39,780.87,1346.91,846.59
27.0,2.0,0.8246781229972839,1182.01,813.19,1284.1,934.52
27.0,1.0,0.8515980243682861,1189.54,726.5,1276.2,909.25
27.0,0.0,0.13464708626270294,1027.32,642.05,1322.35,765.31
27.0,0.0,0.004872624762356281,1022.57,618.51,1187.64,712.21
27.0,1.0,0,1215.62,572.89,1245.77,627.37
27.0,0.0,0,1020.0,581.58,1145.01,634.43
27.0,2.0,0,1222.62,602.44,1246.42,642.19
27.0,0.0,0,1267.67,571.01,1316.14,584.55
27.0,0.0,0.6502260565757751,2976.62,762.02,3173.34,937.06
27.0,1.0,0.9194085597991943,3019.25,940.73,3234.63,1224.39
27.0,1.0,0.4305986762046814,3006.76,753.18,3313.46,1235.71
28.0,0.0,0,669.91,565.64,835.18,626.9
28.0,1.0,0.47601962089538574,737.52,671.82,802.54,785.13
28.0,0.0,0,617.27,564.08,723.63,604.62
28.0,1.0,0.9184684753417969,1193.56,742.19,1284.46,906.2
28.0,0.0,0,1318.49,778.03,1353.35,849.75
28.0,2.0,0.8503966331481934,1191.28,819.2,1290.99,937.75
28.0,0.0,0.13203567266464233,1027.43,644.75,1323.62,764.12
28.0,1.0,0,1214.42,577.4,1243.52,630.17
28.0,0.0,0.004351852461695671,1022.66,617.92,1185.71,711.87
28.0,0.0,0,1020.55,579.59,1146.27,645.02
28.0,2.0,0,1221.25,602.37,1244.96,642.4
28.0,0.0,0,1278.82,577.4,1314.84,585.44
28.0,0.0,0,1021.39,580.42,1128.66,614.19
28.0,1.0,0.9200505614280701,3026.49,949.91,3244.03,1216.16
28.0,0.0,0.754611611366272,2979.28,750.24,3287.49,946.33
29.0,1.0,0.7825576663017273,743.54,670.25,819.69,829.69
29.0,0.0,0,677.14,571.31,858.95,625.98
29.0,0.0,0,618.86,571.12,697.31,608.84
29.0,0.0,0,644.42,571.19,729.31,614.5
29.0,0.0,0,616.12,571.01,654.51,592.58
29.0,0.0,0,1318.1,771.73,1366.64,851.33
29.0,1.0,0.8986731767654419,1208.06,742.52,1293.5,914.93
29.0,0.0,0.013086723163723946,1003.54,617.85,1188.82,725.49
29.0,2.0,0.9141709804534912,1207.8,819.02,1299.62,939.25
29.0,0.0,0,1002.25,580.75,1142.21,615.72
29.0,0.0,0.13512946665287018,1025.33,643.4,1317.23,766.07
29.0,1.0,0,1212.28,571.96,1241.41,631.97
29.0,2.0,0,1218.68,602.19,1242.52,640.34
29.0,1.0,0.46392980217933655,1177.2,702.65,1219.72,862.57
29.0,0.0,0,1267.38,571.01,1315.92,584.68
29.0,1.0,0.9007158279418945,3042.63,950.15,3254.12,1217.48
29.0,0.0,0.750693142414093,2968.32,761.11,3196.28,941.99
30.0,1.0,0.7067540287971497,746.4,670.87,814.58,830.42
30.0,0.0,0,654.85,565.74,856.77,626.62
30.0,0.0,0,618.1,564.96,708.08,605.12
30.0,0.0,0,1319.9,770.71,1366.69,853.84
30.0,1.0,0.9129858613014221,1214.83,744.02,1302.13,917.74
30.0,0.0,0.01674933359026909,988.0,618.73,1188.73,728.49
30.0,2.0,0.9304243326187134,1214.68,823.6,1308.64,942.63
30.0,0.0,0.12759418785572052,1020.97,642.95,1324.33,763.84
30.0,0.0,0,990.04,580.35,1147.77,617.53
30.0,0.0,0,1268.3,571.01,1316.5,584.51
30.0,1.0,0.5124318599700928,1174.15,701.51,1220.79,863.71
30.0,1.0,0,1211.41,572.22,1240.33,629.09
30.0,2.0,0,1215.74,599.67,1242.38,639.76
30.0,1.0,0.6522909998893738,3123.78,939.58,3270.67,1221.86
30.0,0.0,0.7086265087127686,2970.83,750.52,3315.13,953.75
31.0,1.0,0.7312301993370056,751.46,672.29,821.59,827.77
31.0,0.0,0,667.34,562.0,857.9,626.74
31.0,0.0,0,627.99,564.34,719.53,611.78
31.0,0.0,0.0028404018376022577,1318.06,761.44,1392.35,859.58
31.0,1.0,0.9105091691017151,1222.79,745.93,1309.48,922.3
31.0,0.0,0.021514732390642166,988.0,616.87,1191.02,728.95
31.0,2.0,0.9495113492012024,1221.27,825.8,1317.17,948.08
31.0,0.0,0.1299789696931839,1025.79,644.35,1323.51,766.34
31.0,1.0,0,1209.09,577.4,1237.38,631.98
31.0,2.0,0,1215.42,604.79,1239.97,640.18
31.0,0.0,0,988.54,579.75,1129.69,624.23
31.0,1.0,0.5306116938591003,1169.59,700.66,1215.67,862.99
31.0,1.0,0.8872708082199097,3077.62,936.99,3276.18,1227.55
31.0,0.0,0.7445213198661804,2962.23,761.29,3185.03,951.52
32.0,1.0,0.4842059016227722,759.04,672.25,816.23,796.5
32.0,0.0,0,666.78,565.18,848.09,625.77
32.0,0.0,0,619.82,564.83,697.07,603.39
32.0,0.0,0.014526898972690105,1318.11,761.71,1392.26,858.67
32.0,1.0,0.9257181286811829,1228.59,744.63,1316.44,922.4
32.0,0.0,0.023443618789315224,988.0,616.8,1188.51,730.41
32.0,2.0,0.9345512390136719,1226.13,827.49,1325.54,948.65
32.0,0.0,0.11548005789518356,1022.17,643.91,1325.08,759.95
32.0,1.0,0.7727317214012146,1162.17,701.73,1227.18,862.66
32.0,0.0,0,990.24,580.7,1143.7,617.92
32.0,1.0,0,1206.44,572.63,1236.87,637.46
32.0,2.0,0,1212.55,602.01,1239.14,640.59
32.0,0.0,0,1264.03,571.01,1315.61,584.41
32.0,1.0,0.8968422412872314,3092.89,934.74,3291.86,1226.95
