frame,class,iou,x1,y1,x2,y2
46.0,0.0,0.5933436751365662,2860.8,728.52,3136.0,964.97
46.0,1.0,0.6512960195541382,3148.8,913.85,3411.2,1233.37
47.0,1.0,0.01516119483858347,787.2,664.62,819.2,715.74
47.0,0.0,0.28953319787979126,1068.8,683.79,1152.0,830.77
47.0,2.0,0.4639728367328644,1280.0,747.69,1497.6,996.92
47.0,0.0,0.4862576723098755,2860.8,734.91,3084.8,964.97
47.0,1.0,0.5858038067817688,3155.2,913.85,3430.4,1207.81
48.0,1.0,0.03354034945368767,793.6,639.05,825.6,728.52
48.0,0.0,0.3113505244255066,1049.6,683.79,1152.0,843.55
48.0,2.0,0.4853184223175049,1292.8,747.69,1497.6,996.92
48.0,0.0,0.6329750418663025,2854.4,734.91,3136.0,971.36
48.0,1.0,0.558886706829071,3161.6,913.85,3443.2,1201.42
49.0,1.0,0.030039075762033463,774.4,658.22,825.6,747.69
49.0,0.0,0.3061769902706146,1056.0,671.01,1145.6,830.77
49.0,2.0,0.5043175220489502,1292.8,760.47,1497.6,996.92
49.0,0.0,0.5163238048553467,2854.4,747.69,3084.8,964.97
49.0,1.0,0.5247635245323181,3180.8,913.85,3449.6,1195.03
50.0,1.0,0.0010474150767549872,800.0,651.83,825.6,747.69
50.0,0.0,0.24107800424098969,1036.8,677.4,1132.8,837.16
50.0,2.0,0.5035470128059387,1299.2,754.08,1497.6,996.92
50.0,0.0,0.487858384847641,2848.0,741.3,3084.8,964.97
50.0,1.0,0.49362531304359436,3206.4,913.85,3449.6,1201.42
51.0,1.0,0,806.4,664.62,832.0,747.69
51.0,2.0,0.22547608613967896,1043.2,671.01,1120.0,837.16
51.0,2.0,0.4758535921573639,1292.8,760.47,1497.6,996.92
51.0,0.0,0.6408644914627075,2848.0,741.3,3136.0,971.36
51.0,1.0,0.541059672832489,3225.6,920.24,3475.2,1207.81
52.0,2.0,0.2661653757095337,1036.8,677.4,1120.0,843.55
52.0,2.0,0.4417353868484497,1299.2,760.47,1497.6,996.92
52.0,0.0,0.503054678440094,2841.6,741.3,3084.8,964.97
52.0,1.0,0.5399258732795715,3251.2,926.63,3475.2,1226.98
53.0,1.0,0.12448231875896454,1024.0,677.4,1100.8,945.8
53.0,2.0,0.3942826986312866,1305.6,760.47,1497.6,996.92
53.0,0.0,0.5336896181106567,2841.6,747.69,3084.8,971.36
53.0,1.0,0.589124321937561,3276.8,920.24,3500.8,1233.37
54.0,1.0,0.01168089546263218,800.0,651.83,851.2,766.86
54.0,2.0,0.11137864738702774,1024.0,690.18,1088.0,849.94
54.0,2.0,0.3497404456138611,1312.0,754.08,1497.6,1003.31
54.0,0.0,0.6272923350334167,2841.6,728.52,3136.0,971.36
54.0,1.0,0.6222290992736816,3302.4,920.24,3513.6,1246.15
55.0,1.0,0,825.6,651.83,838.4,709.35
55.0,2.0,0.4425581991672516,1024.0,683.79,1145.6,945.8
55.0,2.0,0.34801003336906433,1344.0,754.08,1497.6,1003.31
55.0,0.0,0.5515569448471069,2841.6,747.69,3084.8,977.75
55.0,1.0,0.7072714567184448,3334.4,920.24,3513.6,1265.33
56.0,1.0,0.05865001678466797,812.8,651.83,864.0,766.86
56.0,1.0,0.191483736038208,1004.8,683.79,1088.0,945.8
56.0,2.0,0.32807230949401855,1337.6,754.08,1510.4,1009.7
56.0,0.0,0.5738528966903687,2835.2,754.08,3084.8,984.14
56.0,1.0,0.7602779865264893,3360.0,920.24,3545.6,1271.72
57.0,1.0,0.10349295288324356,819.2,639.05,870.4,856.33
57.0,2.0,0.17658841609954834,1011.2,690.18,1081.6,849.94
57.0,2.0,0.3333982825279236,1356.8,766.86,1516.8,1009.7
57.0,0.0,0.5946438908576965,2828.8,722.13,3136.0,977.75
57.0,1.0,0.6773491501808167,3372.8,920.24,3552.0,1278.11
58.0,1.0,0.17073290050029755,825.6,639.05,889.6,773.25
58.0,1.0,0.21137864887714386,1004.8,683.79,1088.0,945.8
58.0,2.0,0.34314125776290894,1363.2,773.25,1529.6,1016.09
58.0,0.0,0.5685056447982788,2828.8,754.08,3084.8,984.14
58.0,1.0,0.6958377361297607,3372.8,920.24,3571.2,1284.5
59.0,1.0,0.19489352405071259,819.2,639.05,902.4,773.25
59.0,2.0,0.2109900265932083,1011.2,690.18,1081.6,849.94
59.0,2.0,0.5197345614433289,1382.4,773.25,1580.8,1073.61
59.0,0.0,0.7271457314491272,2822.4,760.47,3136.0,984.14
59.0,1.0,0.6663065552711487,3385.6,926.63,3577.6,1297.28
60.0,2.0,0,825.6,639.05,864.0,690.18
60.0,2.0,0.17721675336360931,998.4,690.18,1088.0,811.6
60.0,2.0,0.3799494802951813,1388.8,779.64,1555.2,1028.88
60.0,0.0,0.5340149402618408,2822.4,709.35,3091.2,990.53
60.0,1.0,0.6005159020423889,3411.2,933.02,3590.4,1303.67
61.0,2.0,0,832.0,639.05,870.4,690.18
61.0,1.0,0.2556575536727905,992.0,683.79,1094.4,945.8
61.0,2.0,0.39236390590667725,1395.2,779.64,1568.0,1035.27
61.0,0.0,0.5429984331130981,2816.0,760.47,3072.0,990.53
61.0,1.0,0.7020086646080017,3328.0,945.8,3590.4,1310.06
62.0,2.0,0.004666959401220083,825.6,639.05,883.2,696.57
62.0,0.0,0.41485798358917236,992.0,683.79,1145.6,843.55
62.0,2.0,0.320635050535202,1388.8,779.64,1568.0,1035.27
62.0,0.0,0.6808353066444397,2816.0,760.47,3136.0,990.53
62.0,1.0,0.6119176149368286,3328.0,952.19,3603.2,1412.31
63.0,2.0,0.001960424240678549,851.2,645.44,883.2,696.57
63.0,2.0,0.306201308965683,998.4,690.18,1088.0,843.55
63.0,2.0,0.37368735671043396,1408.0,779.64,1580.8,1073.61
63.0,0.0,0.642345666885376,2809.6,728.52,3136.0,996.92
63.0,1.0,0.6002891063690186,3334.4,952.19,3622.4,1412.31
64.0,0.0,0.279596209526062,832.0,639.05,1088.0,837.16
64.0,2.0,0.34879347681999207,1420.8,786.04,1587.2,1054.44
64.0,0.0,0.5283249616622925,2803.2,760.47,3065.6,996.92
64.0,1.0,0.6217529773712158,3353.6,952.19,3635.2,1265.33
65.0,2.0,0.006154029630124569,838.4,639.05,889.6,690.18
65.0,2.0,0.337644100189209,992.0,690.18,1081.6,837.16
65.0,2.0,0.42324361205101013,1420.8,786.04,1625.6,1054.44
65.0,0.0,0.7203866243362427,2803.2,760.47,3136.0,1003.31
65.0,1.0,0.6305069923400879,3379.2,964.97,3654.4,1252.54
66.0,2.0,0.0017504756106063724,838.4,632.66,889.6,683.79
66.0,2.0,0.3443789482116699,979.2,696.57,1075.2,843.55
66.0,2.0,0.42265453934669495,1433.6,805.21,1683.2,1124.73
66.0,0.0,0.5106079578399658,2803.2,741.3,3065.6,996.92
66.0,1.0,0.6016901135444641,3385.6,964.97,3680.0,1265.33
67.0,2.0,0.16838283836841583,838.4,639.05,1068.8,945.8
67.0,2.0,0.43280622363090515,1446.4,786.04,1683.2,1124.73
67.0,0.0,0.684350848197937,2796.8,747.69,3136.0,1003.31
67.0,1.0,0.6492234468460083,3424.0,964.97,3686.4,1284.5
68.0,2.0,0,857.6,632.66,889.6,683.79
68.0,2.0,0.11193085461854935,972.8,702.96,1024.0,856.33
68.0,2.0,0.4999372661113739,1465.6,811.6,1696.0,1118.34
68.0,0.0,0.5125070214271545,2796.8,754.08,3059.2,996.92
68.0,1.0,0.6448813676834106,3449.6,958.58,3699.2,1278.11
69.0,2.0,0.20699730515480042,857.6,645.44,1030.4,945.8
69.0,2.0,0.5989043116569519,1484.8,817.99,1683.2,1118.34
69.0,0.0,0.5250933170318604,2784.0,766.86,3059.2,1003.31
69.0,1.0,0.6869328022003174,3481.6,964.97,3712.0,1418.7
70.0,2.0,0.30903756618499756,857.6,645.44,1017.6,862.72
70.0,2.0,0.5273710489273071,1484.8,824.38,1683.2,1118.34
70.0,0.0,0.6958875060081482,2777.6,754.08,3136.0,1016.09
70.0,1.0,0.6929430365562439,3526.4,964.97,3724.8,1418.7
71.0,2.0,0.18826904892921448,851.2,664.62,1030.4,945.8
71.0,2.0,0.47853100299835205,1484.8,811.6,1696.0,1118.34
71.0,0.0,0.4986611306667328,2777.6,766.86,3040.0,1009.7
71.0,1.0,0.6582143902778625,3539.2,964.97,3737.6,1418.7
72.0,2.0,0.18567126989364624,857.6,632.66,1030.4,945.8
72.0,2.0,0.4782305359840393,1484.8,824.38,1715.2,1118.34
72.0,0.0,0.6599993109703064,2777.6,766.86,3104.0,1016.09
72.0,1.0,0.6804982423782349,3539.2,971.36,3756.8,1418.7
73.0,1.0,0.26993924379348755,857.6,639.05,1024.0,862.72
73.0,2.0,0.3576933443546295,1484.8,773.25,1708.8,1118.34
73.0,0.0,0.7195442318916321,2777.6,760.47,3136.0,1016.09
73.0,1.0,0.6640304923057556,3539.2,964.97,3846.4,1361.18
74.0,2.0,0.2977498769760132,851.2,639.05,1011.2,849.94
74.0,2.0,0.35400456190109253,1484.8,824.38,1715.2,1118.34
74.0,0.0,0.6406852602958679,2771.2,760.47,3104.0,1016.09
74.0,1.0,0.7351530194282532,3494.4,977.75,3846.4,1361.18
75.0,2.0,0.2174847573041916,857.6,658.22,1030.4,945.8
75.0,2.0,0.415303111076355,1484.8,824.38,1798.4,1131.12
75.0,0.0,0.7592460513114929,2771.2,773.25,3136.0,1022.49
75.0,0.0,0.749707818031311,3494.4,984.14,3846.4,1361.18
76.0,2.0,0.4162185490131378,876.8,639.05,1024.0,824.38
76.0,2.0,0.42885732650756836,1484.8,824.38,1798.4,1137.51
76.0,0.0,0.5861897468566895,2764.8,773.25,3059.2,1022.49
76.0,1.0,0.7504156827926636,3488.0,990.53,3846.4,1367.57
77.0,2.0,0.420690655708313,889.6,658.22,1030.4,849.94
77.0,2.0,0.41740357875823975,1484.8,830.77,1798.4,1137.51
77.0,0.0,0.7303740382194519,2764.8,760.47,3136.0,1022.49
77.0,1.0,0.7166073322296143,3494.4,990.53,3846.4,1425.09
78.0,1.0,0.28042295575141907,889.6,658.22,1030.4,945.8
78.0,2.0,0.32873672246932983,1484.8,773.25,1804.8,1143.91
78.0,0.0,0.5832688212394714,2758.4,760.47,3059.2,1028.88
78.0,1.0,0.7114972472190857,3520.0,996.92,3846.4,1425.09
79.0,1.0,0.46155744791030884,889.6,658.22,1024.0,856.33
79.0,2.0,0.4851509928703308,1593.6,830.77,1881.6,1156.69
79.0,0.0,0.4986295998096466,2752.0,760.47,3027.2,1022.49
79.0,1.0,0.6969872117042542,3539.2,996.92,3865.6,1418.7
80.0,1.0,0.27599430084228516,870.4,658.22,1030.4,945.8
80.0,2.0,0.45778587460517883,1600.0,843.55,1811.2,1156.69
80.0,0.0,0.5009294748306274,2752.0,760.47,3027.2,1022.49
80.0,1.0,0.6519973278045654,3552.0,996.92,3884.8,1418.7
81.0,1.0,0.3703613579273224,889.6,651.83,1004.8,862.72
81.0,2.0,0.46630731225013733,1612.8,792.43,1881.6,1169.47
81.0,0.0,0.5411776304244995,2752.0,760.47,3040.0,1028.88
81.0,1.0,0.5639218688011169,3552.0,984.14,3897.6,1418.7
82.0,1.0,0.34598276019096375,889.6,658.22,1030.4,945.8
82.0,2.0,0.4973803162574768,1625.6,862.72,1945.6,1188.64
82.0,0.0,0.6386762857437134,2745.6,760.47,3084.8,1035.27
82.0,1.0,0.7250068783760071,3641.6,996.92,3923.2,1361.18
83.0,1.0,0.2844194173812866,889.6,664.62,992.0,862.72
83.0,2.0,0.5174010396003723,1644.8,862.72,1945.6,1188.64
83.0,0.0,0.790070116519928,2732.8,786.04,3136.0,1035.27
83.0,1.0,0.6653540730476379,3660.8,990.53,3923.2,1373.96
84.0,2.0,0.26577550172805786,908.8,664.62,972.8,869.11
84.0,2.0,0.5448254942893982,1657.6,862.72,1945.6,1195.03
84.0,0.0,0.5332481861114502,2732.8,760.47,3033.6,1035.27
84.0,1.0,0.6874070167541504,3673.6,990.53,3929.6,1399.53
85.0,1.0,0.2826763093471527,896.0,664.62,972.8,875.5
85.0,2.0,0.5085655450820923,1670.4,875.5,1907.2,1201.42
85.0,0.0,0.6187271475791931,2726.4,754.08,3078.4,1041.66
85.0,1.0,0.7987331748008728,3718.4,996.92,3948.8,1405.92
86.0,2.0,0.30628612637519836,889.6,664.62,972.8,875.5
86.0,2.0,0.5066664814949036,1670.4,875.5,1971.2,1297.28
86.0,0.0,0.5038804411888123,2720.0,760.47,3020.8,1035.27
86.0,1.0,0.7238484621047974,3737.6,996.92,4038.4,1412.31
87.0,2.0,0.36738699674606323,883.2,658.22,979.2,875.5
87.0,2.0,0.46764153242111206,1670.4,881.89,1945.6,1220.59
87.0,0.0,0.48066258430480957,2720.0,773.25,3001.6,1035.27
87.0,1.0,0.6369262337684631,3763.2,1009.7,3980.8,1405.92
88.0,1.0,0.39054539799690247,876.8,651.83,985.6,875.5
88.0,2.0,0.4421660304069519,1670.4,881.89,1971.2,1297.28
88.0,0.0,0.672034740447998,2720.0,779.64,3072.0,1048.05
88.0,1.0,0.6400784850120544,3763.2,1016.09,4006.4,1412.31
89.0,2.0,0.31700602173805237,883.2,651.83,972.8,862.72
89.0,2.0,0.4390599727630615,1670.4,888.28,1990.4,1246.15
89.0,0.0,0.6230042576789856,2713.6,773.25,3059.2,1048.05
89.0,1.0,0.6578735113143921,3763.2,1016.09,4019.2,1418.7
90.0,1.0,0.3580886721611023,864.0,658.22,979.2,881.89
90.0,2.0,0.4054742157459259,1670.4,894.67,2003.2,1297.28
90.0,0.0,0.80008465051651,2713.6,773.25,3136.0,1054.44
90.0,1.0,0.744327187538147,3712.0,1016.09,4038.4,1418.7
91.0,1.0,0.32784074544906616,876.8,651.83,992.0,837.16
91.0,2.0,0.4528847932815552,1670.4,894.67,2054.4,1258.93
91.0,0.0,0.611485481262207,2713.6,747.69,3065.6,1048.05
91.0,1.0,0.7337860465049744,3705.6,1022.49,4051.2,1431.48
92.0,1.0,0.3624297082424164,864.0,645.44,992.0,862.72
92.0,2.0,0.5903066396713257,1779.2,907.46,2073.6,1271.72
92.0,0.0,0.6046200394630432,2700.8,773.25,3046.4,1048.05
92.0,1.0,0.7471262216567993,3718.4,1022.49,4064.0,1437.87
93.0,1.0,0.3035178482532501,825.6,645.44,1030.4,945.8
93.0,2.0,0.5450394153594971,1785.6,913.85,2182.4,1310.06
93.0,0.0,0.501842200756073,2668.8,779.64,3008.0,1124.73
93.0,1.0,0.7024586200714111,3724.8,1028.88,4089.6,1399.53
94.0,1.0,0.31830647587776184,832.0,639.05,998.4,862.72
94.0,2.0,0.5101284980773926,1785.6,920.24,2105.6,1284.5
94.0,0.0,0.5825192332267761,2668.8,760.47,3059.2,1124.73
94.0,1.0,0.6815645694732666,3750.4,1028.88,4095.0,1380.36
95.0,1.0,0.34234824776649475,851.2,645.44,998.4,862.72
95.0,2.0,0.6164377927780151,1836.8,920.24,2144.0,1335.62
95.0,0.0,0.7205294966697693,2668.8,779.64,3136.0,1124.73
95.0,1.0,0.6472054123878479,3776.0,1028.88,4095.0,1380.36
96.0,1.0,0.3001958727836609,844.8,639.05,1004.8,862.72
96.0,2.0,0.5733091831207275,1856.0,926.63,2156.8,1310.06
96.0,0.0,0.6411687731742859,2668.8,779.64,3059.2,1124.73
96.0,1.0,0.6599553823471069,3808.0,1035.27,4095.0,1386.75
97.0,1.0,0.259779691696167,844.8,639.05,1011.2,862.72
97.0,2.0,0.5732308030128479,1875.2,933.02,2188.8,1316.45
97.0,0.0,0.7368640899658203,2668.8,779.64,3136.0,1124.73
97.0,1.0,0.6563105583190918,3840.0,1035.27,4095.0,1399.53
98.0,2.0,0.251938134431839,832.0,664.62,1011.2,862.72
98.0,2.0,0.5336815714836121,1868.8,933.02,2214.4,1329.23
98.0,0.0,0.6472598910331726,2668.8,779.64,3052.8,1124.73
98.0,1.0,0.5838932991027832,3840.0,1035.27,4095.0,1412.31
99.0,2.0,0.3201531171798706,825.6,715.74,902.4,875.5
99.0,2.0,0.5940426588058472,1913.6,945.8,2246.4,1342.01
99.0,0.0,0.6619476675987244,2668.8,779.64,3052.8,1124.73
99.0,1.0,0.5276180505752563,3840.0,1035.27,4095.0,1399.53
100.0,2.0,0.23617976903915405,812.8,715.74,883.2,881.89
100.0,2.0,0.5776942372322083,1926.4,952.19,2272.0,1354.79
100.0,0.0,0.6910543441772461,2668.8,786.04,3059.2,1124.73
100.0,1.0,0.6754333972930908,3980.8,1041.66,4095.0,1450.65
101.0,2.0,0.30029410123825073,819.2,715.74,876.8,888.28
101.0,2.0,0.5388466715812683,1926.4,964.97,2297.6,1367.57
101.0,0.0,0.7622936964035034,2662.4,779.64,3136.0,1124.73
101.0,1.0,0.8128448128700256,3955.2,1035.27,4095.0,1463.43
102.0,1.0,0.3345176875591278,806.4,715.74,883.2,888.28
102.0,2.0,0.6144427061080933,1958.4,964.97,2348.8,1386.75
102.0,0.0,0.7052056193351746,2662.4,773.25,3072.0,1124.73
102.0,1.0,0.6148602366447449,3993.6,1048.05,4095.0,1469.82
103.0,1.0,0.37711822986602783,800.0,715.74,883.2,888.28
103.0,2.0,0.4104365408420563,1926.4,913.85,2502.4,1399.53
103.0,0.0,0.707848846912384,2662.4,779.64,3059.2,1124.73
103.0,2.0,0.6459586024284363,3987.2,1041.66,4095.0,1476.21
104.0,1.0,0.3863734006881714,793.6,715.74,883.2,881.89
104.0,2.0,0.5932018756866455,2028.8,984.14,2502.4,1418.7
104.0,0.0,0.7124621272087097,2656.0,779.64,3059.2,1124.73
104.0,2.0,0.7137963771820068,3980.8,1060.83,4095.0,1476.21
105.0,1.0,0.40372905135154724,793.6,722.13,883.2,881.89
105.0,2.0,0.5249603390693665,1952.0,990.53,2502.4,1431.48
105.0,0.0,0.7570642828941345,2649.6,773.25,3136.0,1124.73
105.0,2.0,0.6188193559646606,3993.6,1048.05,4095.0,1488.99
106.0,1.0,0.3827047348022461,793.6,715.74,883.2,869.11
106.0,2.0,0.6939733028411865,2086.4,1003.31,2502.4,1437.87
106.0,0.0,0.7537873387336731,2649.6,779.64,3065.6,1124.73
106.0,0.0,0.5256455540657043,3840.0,1060.83,4095.0,1488.99
107.0,1.0,0.37986811995506287,793.6,728.52,876.8,862.72
107.0,0.0,0.14211738109588623,979.2,658.22,1049.6,728.52
107.0,2.0,0.6535919308662415,2105.6,1003.31,2508.8,1450.65
