60,1,98.68,3411.2,933.02,3590.4,1303.67
61,2,60.18,832.0,639.05,870.4,690.18
61,1,64.13,992.0,683.79,1094.4,945.8
61,2,97.67,1395.2,779.64,1568.0,1035.27
61,0,99.9,2816.0,760.47,3072.0,990.53
61,1,91.08,3328.0,945.8,3590.4,1310.06
62,2,50.1,825.6,639.05,883.2,696.57
62,0,61.07,992.0,683.79,1145.6,843.55
62,2,96.29,1388.8,779.64,1568.0,1035.27
62,0,99.98,2816.0,760.47,3136.0,990.53
62,1,92.57,3328.0,952.19,3603.2,1412.31
63,2,50.71,851.2,645.44,883.2,696.57
63,2,82.15,998.4,690.18,1088.0,843.55
63,2,96.31,1408.0,779.64,1580.8,1073.61
63,0,99.47,2809.6,728.52,3136.0,996.92
63,1,86.61,3334.4,952.19,3622.4,1412.31
64,0,69.92,832.0,639.05,1088.0,837.16
64,2,96.1,1420.8,786.04,1587.2,1054.44
64,0,99.89,2803.2,760.47,3065.6,996.92
64,1,84.36,3353.6,952.19,3635.2,1265.33
65,2,49.77,838.4,639.05,889.6,690.18
65,2,55.64,992.0,690.18,1081.6,837.16
65,2,98.93,1420.8,786.04,1625.6,1054.44
65,0,99.97,2803.2,760.47,3136.0,1003.31
65,1,80.97,3379.2,964.97,3654.4,1252.54
66,2,57.96,838.4,632.66,889.6,683.79
66,2,68.56,979.2,696.57,1075.2,843.55
66,2,98.84,1433.6,805.21,1683.2,1124.73
66,0,99.34,2803.2,741.3,3065.6,996.92
66,1,84.04,3385.6,964.97,3680.0,1265.33
67,2,89.93,838.4,639.05,1068.8,945.8
67,2,98.66,1446.4,786.04,1683.2,1124.73
67,0,99.87,2796.8,747.69,3136.0,1003.31
67,1,95.1,3424.0,964.97,3686.4,1284.5
68,2,69.64,857.6,632.66,889.6,683.79
68,2,72.32,972.8,702.96,1024.0,856.33
68,2,98.1,1465.6,811.6,1696.0,1118.34
68,0,99.88,2796.8,754.08,3059.2,996.92
68,1,92.55,3449.6,958.58,3699.2,1278.11
69,2,61.13,857.6,645.44,1030.4,945.8
69,2,97.9,1484.8,817.99,1683.2,1118.34
69,0,99.9,2784.0,766.86,3059.2,1003.31
69,1,96.16,3481.6,964.97,3712.0,1418.7
70,2,53.79,857.6,645.44,1017.6,862.72
70,2,99.4,1484.8,824.38,1683.2,1118.34
70,0,99.79,2777.6,754.08,3136.0,1016.09
70,1,98.3,3526.4,964.97,3724.8,1418.7
71,2,80.74,851.2,664.62,1030.4,945.8
71,2,99.23,1484.8,811.6,1696.0,1118.34
71,0,99.89,2777.6,766.86,3040.0,1009.7
71,1,99.12,3539.2,964.97,3737.6,1418.7
72,2,56.15,857.6,632.66,1030.4,945.8
72,2,99.36,1484.8,824.38,1715.2,1118.34
72,0,99.93,2777.6,766.86,3104.0,1016.09
72,1,98.97,3539.2,971.36,3756.8,1418.7
73,1,44.38,857.6,639.05,1024.0,862.72
73,2,99.51,1484.8,773.25,1708.8,1118.34
73,0,99.92,2777.6,760.47,3136.0,1016.09
73,1,65.88,3539.2,964.97,3846.4,1361.18
74,2,49.28,851.2,639.05,1011.2,849.94
74,2,99.67,1484.8,824.38,1715.2,1118.34
74,0,99.94,2771.2,760.47,3104.0,1016.09
74,1,55.01,3494.4,977.75,3846.4,1361.18
75,2,80.29,857.6,658.22,1030.4,945.8
75,2,99.32,1484.8,824.38,1798.4,1131.12
75,0,99.94,2771.2,773.25,3136.0,1022.49
75,0,50.95,3494.4,984.14,3846.4,1361.18
76,2,44.09,876.8,639.05,1024.0,824.38
76,2,99.68,1484.8,824.38,1798.4,1137.51
76,0,99.8,2764.8,773.25,3059.2,1022.49
76,1,81.29,3488.0,990.53,3846.4,1367.57
77,2,54.41,889.6,658.22,1030.4,849.94
77,2,99.71,1484.8,830.77,1798.4,1137.51
77,0,99.95,2764.8,760.47,3136.0,1022.49
77,1,92.34,3494.4,990.53,3846.4,1425.09
78,1,87.15,889.6,658.22,1030.4,945.8
78,2,99.78,1484.8,773.25,1804.8,1143.91
78,0,99.67,2758.4,760.47,3059.2,1028.88
78,1,92.13,3520.0,996.92,3846.4,1425.09
79,1,85.12,889.6,658.22,1024.0,856.33
79,2,99.83,1593.6,830.77,1881.6,1156.69
79,0,99.83,2752.0,760.47,3027.2,1022.49
79,1,87.29,3539.2,996.92,3865.6,1418.7
80,1,85.42,870.4,658.22,1030.4,945.8
80,2,99.75,1600.0,843.55,1811.2,1156.69
80,0,99.77,2752.0,760.47,3027.2,1022.49
80,1,83.33,3552.0,996.92,3884.8,1418.7
81,1,69.73,889.6,651.83,1004.8,862.72
81,2,99.93,1612.8,792.43,1881.6,1169.47
81,0,99.84,2752.0,760.47,3040.0,1028.88
81,1,77.42,3552.0,984.14,3897.6,1418.7
82,1,73.87,889.6,658.22,1030.4,945.8
82,2,99.68,1625.6,862.72,1945.6,1188.64
82,0,99.89,2745.6,760.47,3084.8,1035.27
82,1,55.73,3641.6,996.92,3923.2,1361.18
83,1,52.58,889.6,664.62,992.0,862.72
83,2,99.8,1644.8,862.72,1945.6,1188.64
83,0,99.97,2732.8,786.04,3136.0,1035.27
83,1,52.77,3660.8,990.53,3923.2,1373.96
84,2,50.88,908.8,664.62,972.8,869.11
84,2,99.67,1657.6,862.72,1945.6,1195.03
84,0,99.78,2732.8,760.47,3033.6,1035.27
84,1,92.58,3673.6,990.53,3929.6,1399.53
85,1,50.01,896.0,664.62,972.8,875.5
85,2,99.55,1670.4,875.5,1907.2,1201.42
85,0,99.84,2726.4,754.08,3078.4,1041.66
85,1,92.01,3718.4,996.92,3948.8,1405.92
86,2,61.5,889.6,664.62,972.8,875.5
86,2,99.4,1670.4,875.5,1971.2,1297.28
86,0,99.51,2720.0,760.47,3020.8,1035.27
86,1,95.2,3737.6,996.92,4038.4,1412.31
87,2,73.93,883.2,658.22,979.2,875.5
87,2,99.73,1670.4,881.89,1945.6,1220.59
87,0,99.79,2720.0,773.25,3001.6,1035.27
87,1,96.23,3763.2,1009.7,3980.8,1405.92
88,1,49.99,876.8,651.83,985.6,875.5
88,2,99.59,1670.4,881.89,1971.2,1297.28
88,0,99.91,2720.0,779.64,3072.0,1048.05
88,1,97.6,3763.2,1016.09,4006.4,1412.31
89,2,69.07,883.2,651.83,972.8,862.72
89,2,99.83,1670.4,888.28,1990.4,1246.15
89,0,99.93,2713.6,773.25,3059.2,1048.05
89,1,97.32,3763.2,1016.09,4019.2,1418.7
90,1,63.91,864.0,658.22,979.2,881.89
90,2,99.7,1670.4,894.67,2003.2,1297.28
90,0,99.97,2713.6,773.25,3136.0,1054.44
90,1,96.37,3712.0,1016.09,4038.4,1418.7
91,1,50.92,876.8,651.83,992.0,837.16
91,2,99.85,1670.4,894.67,2054.4,1258.93
91,0,99.48,2713.6,747.69,3065.6,1048.05
91,1,94.61,3705.6,1022.49,4051.2,1431.48
92,1,65.32,864.0,645.44,992.0,862.72
92,2,99.9,1779.2,907.46,2073.6,1271.72
92,0,99.94,2700.8,773.25,3046.4,1048.05
92,1,85.29,3718.4,1022.49,4064.0,1437.87
93,1,91.61,825.6,645.44,1030.4,945.8
93,2,99.24,1785.6,913.85,2182.4,1310.06
93,0,98.77,2668.8,779.64,3008.0,1124.73
93,1,78.53,3724.8,1028.88,4089.6,1399.53
94,1,80.36,832.0,639.05,998.4,862.72
94,2,99.82,1785.6,920.24,2105.6,1284.5
94,0,98.44,2668.8,760.47,3059.2,1124.73
94,1,60.92,3750.4,1028.88,4095.0,1380.36
95,1,46.61,851.2,645.44,998.4,862.72
95,2,99.66,1836.8,920.24,2144.0,1335.62
95,0,99.77,2668.8,779.64,3136.0,1124.73
95,1,67.2,3776.0,1028.88,4095.0,1380.36
96,1,44.76,844.8,639.05,1004.8,862.72
96,2,99.81,1856.0,926.63,2156.8,1310.06
96,0,99.14,2668.8,779.64,3059.2,1124.73
96,1,80.64,3808.0,1035.27,4095.0,1386.75
97,1,49.71,844.8,639.05,1011.2,862.72
97,2,99.92,1875.2,933.02,2188.8,1316.45
97,0,99.82,2668.8,779.64,3136.0,1124.73
97,1,62.59,3840.0,1035.27,4095.0,1399.53
98,2,52.81,832.0,664.62,1011.2,862.72
98,2,99.88,1868.8,933.02,2214.4,1329.23
98,0,98.95,2668.8,779.64,3052.8,1124.73
98,1,61.74,3840.0,1035.27,4095.0,1412.31
99,2,51.31,825.6,715.74,902.4,875.5
99,2,99.87,1913.6,945.8,2246.4,1342.01
99,0,98.94,2668.8,779.64,3052.8,1124.73
99,1,68.32,3840.0,1035.27,4095.0,1399.53
100,2,60.31,812.8,715.74,883.2,881.89
100,2,99.86,1926.4,952.19,2272.0,1354.79
100,0,99.37,2668.8,786.04,3059.2,1124.73
100,1,98.03,3980.8,1041.66,4095.0,1450.65
101,2,73.55,819.2,715.74,876.8,888.28
101,2,99.94,1926.4,964.97,2297.6,1367.57
101,0,99.89,2662.4,779.64,3136.0,1124.73
101,1,98.4,3955.2,1035.27,4095.0,1463.43
102,1,78.31,806.4,715.74,883.2,888.28
102,2,99.96,1958.4,964.97,2348.8,1386.75
102,0,99.56,2662.4,773.25,3072.0,1124.73
102,1,87.13,3993.6,1048.05,4095.0,1469.82
103,1,75.7,800.0,715.74,883.2,888.28
103,2,99.81,1926.4,913.85,2502.4,1399.53
103,0,99.71,2662.4,779.64,3059.2,1124.73
103,2,57.04,3987.2,1041.66,4095.0,1476.21
104,1,76.21,793.6,715.74,883.2,881.89
104,2,99.92,2028.8,984.14,2502.4,1418.7
104,0,99.67,2656.0,779.64,3059.2,1124.73
104,2,58.34,3980.8,1060.83,4095.0,1476.21
105,1,78.96,793.6,722.13,883.2,881.89
105,2,99.92,1952.0,990.53,2502.4,1431.48
105,0,99.9,2649.6,773.25,3136.0,1124.73
105,2,53.46,3993.6,1048.05,4095.0,1488.99
106,1,78.67,793.6,715.74,883.2,869.11
106,2,99.82,2086.4,1003.31,2502.4,1437.87
106,0,99.71,2649.6,779.64,3065.6,1124.73
106,0,85.14,3840.0,1060.83,4095.0,1488.99
107,1,81.87,793.6,728.52,876.8,862.72
107,0,99.39,979.2,658.22,1049.6,728.52
107,2,99.82,2105.6,1003.31,2508.8,1450.65
107,0,99.95,2649.6,798.82,3136.0,1124.73
107,0,85.39,3840.0,1060.83,4095.0,1488.99
108,1,77.71,787.2,728.52,896.0,875.5
108,0,99.39,953.6,664.62,1049.6,709.35
108,2,99.79,2124.8,1022.49,2617.6,1482.6
108,0,99.91,2643.2,773.25,3136.0,1124.73
108,0,79.54,3840.0,1067.22,4095.0,1495.38
109,1,87.25,780.8,722.13,896.0,881.89
109,0,99.68,966.4,658.22,1056.0,709.35
109,2,99.84,2156.8,1028.88,2604.8,1488.99
109,0,99.9,2636.8,792.43,3059.2,1124.73
109,2,50.91,3961.6,1073.61,4095.0,1533.73
110,1,94.18,774.4,722.13,883.2,875.5
110,0,99.35,979.2,664.62,1056.0,734.91
110,2,99.72,2188.8,1035.27,2611.2,1501.78
110,0,99.83,2636.8,786.04,3059.2,1124.73
110,2,57.55,3980.8,1073.61,4095.0,1457.04
111,1,85.13,774.4,728.52,876.8,881.89
111,2,99.65,2214.4,1048.05,2656.0,1520.95
111,0,99.9,2630.4,747.69,3136.0,1124.73
111,2,54.54,3993.6,1080.0,4095.0,1457.04
112,1,95.5,755.2,728.52,857.6,888.28
112,2,80.61,2246.4,766.86,3052.8,1546.51
112,2,54.9,3993.6,1080.0,4095.0,1463.43
113,1,78.4,742.4,728.52,844.8,881.89
113,2,90.49,2278.4,766.86,3136.0,1572.07
113,2,51.9,3993.6,1099.17,4095.0,1476.21
114,1,65.85,748.8,728.52,832.0,894.67
114,2,96.42,2310.4,766.86,3052.8,1578.46
114,1,56.37,3993.6,1131.12,4095.0,1495.38
115,2,68.29,748.8,728.52,819.2,894.67
115,2,97.52,2342.4,773.25,3136.0,1597.63
115,1,75.35,3993.6,1143.91,4095.0,1514.56
116,2,64.89,742.4,728.52,800.0,901.07
116,2,98.59,2348.8,779.64,3059.2,1616.8
116,1,67.3,3993.6,1156.69,4095.0,1533.73
117,1,52.57,736.0,728.52,800.0,901.07
117,2,98.64,2400.0,773.25,3136.0,1635.98
117,1,76.13,3993.6,1175.86,4095.0,1533.73
118,1,56.66,729.6,728.52,787.2,901.07
118,0,97.7,992.0,677.4,1068.8,754.08
118,2,96.01,2387.2,779.64,3027.2,1648.76
118,2,52.2,3993.6,1246.15,4095.0,1533.73
119,1,66.16,716.8,728.52,793.6,894.67
119,2,97.18,2457.6,786.04,3027.2,1667.93
119,1,52.62,3993.6,1265.33,4095.0,1469.82
120,1,88.08,716.8,728.52,793.6,888.28
120,2,98.79,2457.6,786.04,3078.4,1687.1
120,2,54.18,3993.6,1322.84,4095.0,1469.82
121,1,92.2,716.8,734.91,800.0,907.46
121,2,98.12,2457.6,792.43,3168.0,1719.05
121,1,63.31,3993.6,1335.62,4095.0,1488.99
122,1,84.15,716.8,734.91,806.4,862.72
122,2,96.07,2560.0,798.82,3219.2,1731.83
122,1,63.65,3993.6,1354.79,4095.0,1495.38
123,1,88.88,704.0,734.91,793.6,881.89
123,0,99.85,2566.4,792.43,3020.8,1131.12
123,2,99.88,2611.2,1175.86,3238.4,1751.01
123,1,80.13,3993.6,1373.96,4095.0,1495.38
124,1,90.97,697.6,741.3,812.8,881.89
124,0,99.87,2560.0,792.43,3020.8,1131.12
124,2,99.92,2630.4,1188.64,3289.6,1776.57
124,1,92.07,3993.6,1399.53,4095.0,1514.56
125,1,91.32,697.6,734.91,800.0,881.89
125,0,64.29,1024.0,664.62,1145.6,715.74
125,0,99.9,2553.6,792.43,3020.8,1131.12
125,2,99.91,2694.4,1201.42,3353.6,1808.52
125,1,91.54,3993.6,1405.92,4095.0,1533.73
126,1,92.84,678.4,741.3,800.0,881.89
126,0,93.06,1036.8,664.62,1081.6,709.35
126,0,99.87,2547.2,798.82,3014.4,1137.51
126,2,99.85,2688.0,1214.2,3417.6,1910.77
126,1,92.4,4000.0,1412.31,4095.0,1508.17
127,1,94.18,678.4,734.91,761.6,869.11
127,0,97.98,1036.8,658.22,1088.0,715.74
127,0,99.9,2547.2,798.82,3020.8,1137.51
127,2,99.91,2777.6,1233.37,3584.0,1917.16
127,1,87.81,4000.0,1418.7,4095.0,1508.17
128,1,97.69,678.4,728.52,774.4,881.89
128,0,97.04,1036.8,658.22,1088.0,709.35
128,0,99.91,2540.8,798.82,3008.0,1143.91
128,2,99.93,2796.8,1246.15,3584.0,1878.82
128,1,95.03,4000.0,1425.09,4095.0,1533.73
129,1,80.31,665.6,728.52,748.8,875.5
129,0,95.96,1049.6,658.22,1094.4,722.13
129,0,99.79,2515.2,798.82,3008.0,1143.91
129,2,99.97,2841.6,1265.33,3616.0,1917.16
129,1,94.54,4000.0,1425.09,4095.0,1527.34
130,1,51.19,659.2,734.91,723.2,907.46
130,0,90.04,1056.0,658.22,1145.6,709.35
130,0,99.93,2534.4,805.21,3008.0,1150.3
130,2,99.97,2912.0,1271.72,3692.8,1929.94
131,1,66.95,659.2,728.52,723.2,913.85
131,0,97.95,1036.8,658.22,1100.8,715.74
131,0,99.88,2528.0,805.21,2995.2,1150.3
131,2,99.98,2963.2,1290.89,3782.4,1961.89
132,1,70.06,614.4,728.52,716.8,1003.31
132,0,63.0,1075.2,664.62,1100.8,741.3
132,0,99.93,2515.2,811.6,3001.6,1156.69
132,2,99.97,2982.4,1310.06,3840.0,1993.85
133,1,62.51,614.4,734.91,716.8,1003.31
133,0,61.7,1081.6,658.22,1145.6,709.35
133,0,99.82,2502.4,779.64,2995.2,1156.69
133,2,99.99,3059.2,1322.84,3916.8,2064.14
134,1,64.89,582.4,734.91,716.8,1105.56
134,0,85.35,1062.4,658.22,1107.2,709.35
134,0,99.91,2502.4,805.21,2995.2,1156.69
134,2,99.98,3084.8,1322.84,4006.4,2051.36
135,1,89.32,614.4,741.3,723.2,1003.31
135,0,70.43,1075.2,664.62,1107.2,773.25
135,0,99.91,2496.0,805.21,2988.8,1163.08
135,2,99.98,3155.2,1329.23,4083.2,2083.31
136,1,93.89,614.4,734.91,716.8,1003.31
136,0,80.12,1081.6,664.62,1113.6,709.35
136,0,99.85,2489.6,773.25,2988.8,1169.47
136,2,99.98,3193.6,1393.14,4095.0,2121.66
137,1,95.85,614.4,734.91,723.2,1003.31
137,1,41.76,1088.0,664.62,1113.6,702.96
137,0,99.91,2489.6,811.6,2988.8,1175.86
137,2,99.96,3251.2,1335.62,4095.0,2159.0
138,1,91.21,614.4,734.91,710.4,1003.31
138,0,68.35,1075.2,664.62,1126.4,702.96
138,0,99.95,2489.6,811.6,2982.4,1169.47
138,2,99.96,3270.4,1437.87,4095.0,2159.0
139,1,93.88,608.0,734.91,742.4,1003.31
139,0,80.15,1075.2,664.62,1126.4,702.96
139,0,99.82,2483.2,779.64,2982.4,1175.86
139,2,99.95,3366.4,1457.04,4095.0,2159.0
140,1,87.46,614.4,747.69,729.6,907.46
140,0,93.59,1056.0,658.22,1145.6,709.35
140,0,99.93,2476.8,811.6,2976.0,1175.86
140,2,99.91,3443.2,1476.21,4095.0,2159.0
141,1,92.1,601.6,741.3,723.2,901.07
